file,line,kind,text,suggested_key
backend/routers/finance/reconciliation.py,782,message,تم حذف التسوية بنجاح,msg_تم_حذف_التسوية_بنجاح
backend/routers/finance/reconciliation.py,787,detail,حدث خطأ أثناء حذف التسوية,msg_حدث_خطأ_أثناء_حذف_التسوية
backend/routers/finance/reconciliation.py,810,detail,التسوية معتمدة بالفعل,msg_التسوية_معتمدة_بالفعل
backend/routers/finance/reconciliation.py,865,message,تم اعتماد التسوية,msg_تم_اعتماد_التسوية
backend/routers/finance/advanced_workflow.py,73,message,تم تحديث الشروط,msg_تم_تحديث_الشروط
backend/routers/finance/advanced_workflow.py,100,message,تم تحديث إعدادات SLA,msg_تم_تحديث_إعدادات_sla
backend/routers/finance/currencies.py,91,detail,"كود العملة يجب أن يكون 3 أحرف إنجليزية كبيرة (مثال: USD, EUR, SAR)",msg_كود_العملة_يجب_أن_يكون_3_أحرف_إنجليزية_كبيرة_مثال_usd_eur_sar
backend/routers/finance/currencies.py,96,detail,Currency code already exists,msg_currency_code_already_exists
backend/routers/finance/currencies.py,148,detail,Currency not found,msg_currency_not_found
backend/routers/finance/currencies.py,173,detail,العملة غير موجودة,msg_العملة_غير_موجودة
backend/routers/finance/currencies.py,175,detail,Cannot delete base currency,msg_cannot_delete_base_currency
backend/routers/finance/currencies.py,202,message,Currency deleted,msg_currency_deleted
backend/routers/finance/currencies.py,291,detail,سعر الصرف الجديد يجب أن يكون أكبر من صفر,msg_سعر_الصرف_الجديد_يجب_أن_يكون_أكبر_من_صفر
backend/routers/finance/currencies.py,314,message,No accounts found with this currency,msg_no_accounts_found_with_this_currency
backend/routers/finance/currencies.py,321,detail,Unrealized Gain/Loss accounts not found in Chart of Accounts,msg_unrealized_gain_loss_accounts_not_found_in_chart_of_accounts
backend/routers/finance/currencies.py,374,message,No revaluation needed,msg_no_revaluation_needed
backend/routers/finance/currencies.py,414,message,Revaluation completed successfully,msg_revaluation_completed_successfully
backend/routers/finance/currencies.py,426,detail,خطأ أثناء إعادة التقييم,msg_خطأ_أثناء_إعادة_التقييم
backend/routers/finance/tax_compliance.py,222,message,تم تحديث إعدادات الضرائب بنجاح,msg_تم_تحديث_إعدادات_الضرائب_بنجاح
backend/routers/finance/tax_compliance.py,295,detail,نظام الضريبة غير موجود,msg_نظام_الضريبة_غير_موجود
backend/routers/finance/tax_compliance.py,324,message,تم تحديث إعدادات الضرائب للفرع بنجاح,msg_تم_تحديث_إعدادات_الضرائب_للفرع_بنجاح
backend/routers/finance/subscriptions.py,149,detail,Plan not found,msg_plan_not_found
backend/routers/finance/subscriptions.py,258,detail,Enrollment not found,msg_enrollment_not_found
backend/routers/finance/checks.py,302,message,تم تسجيل الشيك بنجاح,msg_تم_تسجيل_الشيك_بنجاح
backend/routers/finance/checks.py,380,message,تم تحصيل الشيك بنجاح,msg_تم_تحصيل_الشيك_بنجاح
backend/routers/finance/checks.py,479,message,تم تسجيل الشيك كمرتجع,msg_تم_تسجيل_الشيك_كمرتجع
backend/routers/finance/checks.py,552,message,تم إعادة تقديم الشيك بنجاح,msg_تم_إعادة_تقديم_الشيك_بنجاح
backend/routers/finance/checks.py,892,message,تم صرف الشيك بنجاح,msg_تم_صرف_الشيك_بنجاح
backend/routers/finance/intercompany_v2.py,86,detail,Transaction not found,msg_transaction_not_found
backend/routers/finance/taxes.py,91,detail,كود الضريبة موجود مسبقاً,msg_كود_الضريبة_موجود_مسبقاً
backend/routers/finance/taxes.py,114,message,تم إنشاء نوع الضريبة بنجاح,msg_تم_إنشاء_نوع_الضريبة_بنجاح
backend/routers/finance/taxes.py,154,message,تم تحديث نوع الضريبة بنجاح,msg_تم_تحديث_نوع_الضريبة_بنجاح
backend/routers/finance/taxes.py,183,message,تم إيقاف نوع الضريبة بنجاح,msg_تم_إيقاف_نوع_الضريبة_بنجاح
backend/routers/finance/taxes.py,239,detail,كود المجموعة موجود مسبقاً,msg_كود_المجموعة_موجود_مسبقاً
backend/routers/finance/taxes.py,258,message,تم إنشاء المجموعة الضريبية بنجاح,msg_تم_إنشاء_المجموعة_الضريبية_بنجاح
backend/routers/finance/taxes.py,487,message,تم إنشاء الإقرار الضريبي بنجاح,msg_تم_إنشاء_الإقرار_الضريبي_بنجاح
backend/routers/finance/taxes.py,521,detail,لا يمكن تقديم إقرار غير في حالة مسودة,msg_لا_يمكن_تقديم_إقرار_غير_في_حالة_مسودة
backend/routers/finance/taxes.py,542,message,تم تقديم الإقرار الضريبي بنجاح,msg_تم_تقديم_الإقرار_الضريبي_بنجاح
backend/routers/finance/taxes.py,568,detail,لا يمكن إلغاء إقرار مدفوع,msg_لا_يمكن_إلغاء_إقرار_مدفوع
backend/routers/finance/taxes.py,574,detail,لا يمكن إلغاء إقرار له مدفوعات مؤكدة,msg_لا_يمكن_إلغاء_إقرار_له_مدفوعات_مؤكدة
backend/routers/finance/taxes.py,584,message,تم إلغاء الإقرار الضريبي,msg_تم_إلغاء_الإقرار_الضريبي
backend/routers/finance/taxes.py,655,detail,لا يمكن الدفع على إقرار ملغى أو مسودة. يجب تقديمه أولاً,msg_لا_يمكن_الدفع_على_إقرار_ملغى_أو_مسودة_يجب_تقديمه_أولاً
backend/routers/finance/taxes.py,683,detail,حساب ضريبة المخرجات (VAT Output) غير محدد في الإعدادات,msg_حساب_ضريبة_المخرجات_vat_output_غير_محدد_في_الإعدادات
backend/routers/finance/taxes.py,744,message,تم تسجيل الدفعة الضريبية بنجاح,msg_تم_تسجيل_الدفعة_الضريبية_بنجاح
backend/routers/finance/taxes.py,1003,detail,يجب تحديد فترة التسوية,msg_يجب_تحديد_فترة_التسوية
backend/routers/finance/taxes.py,1033,detail,حسابات ضريبة المدخلات/المخرجات غير معينة في الإعدادات,msg_حسابات_ضريبة_المدخلات_المخرجات_غير_معينة_في_الإعدادات
backend/routers/finance/taxes.py,1075,message,تم إنشاء التسوية الضريبية بنجاح,msg_تم_إنشاء_التسوية_الضريبية_بنجاح
backend/routers/finance/taxes.py,1622,message,Completed,completed
backend/routers/finance/cost_centers.py,45,detail,Cost center code already exists,msg_cost_center_code_already_exists
backend/routers/finance/cost_centers.py,83,detail,Cost center not found,msg_cost_center_not_found
backend/routers/finance/cost_centers.py,145,detail,Cannot delete cost center because it is used in accounting transactions,msg_cannot_delete_cost_center_because_it_is_used_in_accounting_transactions
backend/routers/finance/cost_centers.py,156,message,Cost center deleted successfully,msg_cost_center_deleted_successfully
backend/routers/finance/expenses.py,263,message,تم إنشاء سياسة المصروفات بنجاح,msg_تم_إنشاء_سياسة_المصروفات_بنجاح
backend/routers/finance/expenses.py,293,message,تم تحديث السياسة بنجاح,msg_تم_تحديث_السياسة_بنجاح
backend/routers/finance/expenses.py,309,message,تم حذف السياسة,msg_تم_حذف_السياسة
backend/routers/finance/expenses.py,423,detail,يجب تحديد حساب المصروف,msg_يجب_تحديد_حساب_المصروف
backend/routers/finance/expenses.py,436,detail,يجب تحديد حساب النقدية,msg_يجب_تحديد_حساب_النقدية
backend/routers/finance/expenses.py,543,message,تم إنشاء المصروف بنجاح,msg_تم_إنشاء_المصروف_بنجاح
backend/routers/finance/expenses.py,599,detail,لا يمكن تعديل مصروف معتمد أو مرفوض,msg_لا_يمكن_تعديل_مصروف_معتمد_أو_مرفوض
backend/routers/finance/expenses.py,631,message,تم تحديث المصروف بنجاح,msg_تم_تحديث_المصروف_بنجاح
backend/routers/finance/expenses.py,668,detail,المصروف تم اعتماده أو رفضه مسبقاً,msg_المصروف_تم_اعتماده_أو_رفضه_مسبقاً
backend/routers/finance/expenses.py,695,detail,حساب النقدية غير محدد,msg_حساب_النقدية_غير_محدد
backend/routers/finance/expenses.py,799,detail,لا يمكن حذف مصروف معتمد - يجب إنشاء قيد عكسي,msg_لا_يمكن_حذف_مصروف_معتمد_يجب_إنشاء_قيد_عكسي
backend/routers/finance/expenses.py,810,message,تم حذف المصروف بنجاح,msg_تم_حذف_المصروف_بنجاح
backend/routers/finance/costing_policies.py,56,detail,Invalid policy type,msg_invalid_policy_type
backend/routers/finance/costing_policies.py,64,message,Policy is already set to this type,msg_policy_is_already_set_to_this_type
backend/routers/finance/notes.py,190,detail,حساب أوراق القبض 1210 غير موجود,msg_حساب_أوراق_القبض_1210_غير_موجود
backend/routers/finance/notes.py,192,detail,حساب العملاء (1200/1201) غير موجود,msg_حساب_العملاء_1200_1201_غير_موجود
backend/routers/finance/notes.py,241,message,تم إنشاء ورقة القبض بنجاح,msg_تم_إنشاء_ورقة_القبض_بنجاح
backend/routers/finance/notes.py,272,detail,لا يمكن تحصيل ورقة غير معلقة,msg_لا_يمكن_تحصيل_ورقة_غير_معلقة
backend/routers/finance/notes.py,325,message,تم تحصيل ورقة القبض بنجاح,msg_تم_تحصيل_ورقة_القبض_بنجاح
backend/routers/finance/notes.py,354,detail,لا يمكن رفض ورقة غير معلقة,msg_لا_يمكن_رفض_ورقة_غير_معلقة
backend/routers/finance/notes.py,361,detail,حسابات أوراق القبض أو العملاء غير موجودة,msg_حسابات_أوراق_القبض_أو_العملاء_غير_موجودة
backend/routers/finance/notes.py,399,message,تم رفض ورقة القبض,msg_تم_رفض_ورقة_القبض
backend/routers/finance/notes.py,512,detail,حساب أوراق الدفع 2110 غير موجود,msg_حساب_أوراق_الدفع_2110_غير_موجود
backend/routers/finance/notes.py,514,detail,حساب الموردين (2100/2101) غير موجود,msg_حساب_الموردين_2100_2101_غير_موجود
backend/routers/finance/notes.py,562,message,تم إنشاء ورقة الدفع بنجاح,msg_تم_إنشاء_ورقة_الدفع_بنجاح
backend/routers/finance/notes.py,593,detail,لا يمكن سداد ورقة غير صادرة,msg_لا_يمكن_سداد_ورقة_غير_صادرة
backend/routers/finance/notes.py,646,message,تم سداد ورقة الدفع بنجاح,msg_تم_سداد_ورقة_الدفع_بنجاح
backend/routers/finance/notes.py,675,detail,لا يمكن رفض ورقة غير صادرة,msg_لا_يمكن_رفض_ورقة_غير_صادرة
backend/routers/finance/notes.py,682,detail,حسابات أوراق الدفع أو الموردين غير موجودة,msg_حسابات_أوراق_الدفع_أو_الموردين_غير_موجودة
backend/routers/finance/notes.py,720,message,تم رفض ورقة الدفع,msg_تم_رفض_ورقة_الدفع
backend/routers/finance/budgets.py,29,detail,Budget name already exists,msg_budget_name_already_exists
backend/routers/finance/budgets.py,98,detail,Budget not found,msg_budget_not_found
backend/routers/finance/budgets.py,100,detail,لا يمكن حذف ميزانية نشطة. يرجى إلغاء تنشيطها أولاً.,msg_لا_يمكن_حذف_ميزانية_نشطة_يرجى_إلغاء_تنشيطها_أولاً
backend/routers/finance/budgets.py,108,message,Budget deleted successfully,msg_budget_deleted_successfully
backend/routers/finance/budgets.py,160,message,Budget items updated successfully,msg_budget_items_updated_successfully
backend/routers/finance/budgets.py,356,detail,Only draft budgets can be activated,msg_only_draft_budgets_can_be_activated
backend/routers/finance/budgets.py,361,detail,Cannot activate budget with no items,msg_cannot_activate_budget_with_no_items
backend/routers/finance/budgets.py,369,message,Budget activated successfully,msg_budget_activated_successfully
backend/routers/finance/budgets.py,390,detail,Budget is already closed,msg_budget_is_already_closed
backend/routers/finance/budgets.py,398,message,Budget closed successfully,msg_budget_closed_successfully
backend/routers/finance/budgets.py,656,detail,Budget name exists,msg_budget_name_exists
backend/routers/finance/budgets.py,742,detail,Need at least 2 budget IDs,msg_need_at_least_2_budget_ids
backend/routers/finance/assets.py,58,detail,Asset not found,msg_asset_not_found
backend/routers/finance/assets.py,92,detail,Pending transfer not found,msg_pending_transfer_not_found
backend/routers/finance/assets.py,98,message,"Transfer approved, asset moved to new branch",msg_transfer_approved_asset_moved_to_new_branch
backend/routers/finance/assets.py,174,message,Maintenance completed,msg_maintenance_completed
backend/routers/finance/assets.py,485,message,Asset created successfully,msg_asset_created_successfully
backend/routers/finance/assets.py,598,message,تم إنشاء عقد الإيجار بنجاح,msg_تم_إنشاء_عقد_الإيجار_بنجاح
backend/routers/finance/assets.py,670,detail,لا يمكن تعديل أصل مستبعد,msg_لا_يمكن_تعديل_أصل_مستبعد
backend/routers/finance/assets.py,685,message,تم تحديث الأصل بنجاح,msg_تم_تحديث_الأصل_بنجاح
backend/routers/finance/assets.py,710,detail,Schedule item not found or already posted,msg_schedule_item_not_found_or_already_posted
backend/routers/finance/assets.py,727,detail,"Depreciation accounts (mapped roles: acc_map_depr_exp, acc_map_acc_depr) not found.",msg_depreciation_accounts_mapped_roles_acc_map_depr_exp_acc_map_acc_depr_not_found
backend/routers/finance/assets.py,764,message,Depreciation posted successfully,msg_depreciation_posted_successfully
backend/routers/finance/assets.py,783,detail,الأصل غير موجود أو تم استبعاده مسبقاً,msg_الأصل_غير_موجود_أو_تم_استبعاده_مسبقاً
backend/routers/finance/assets.py,813,detail,تم ترحيل قيد استبعاد لهذا الأصل مسبقاً,msg_تم_ترحيل_قيد_استبعاد_لهذا_الأصل_مسبقاً
backend/routers/finance/assets.py,896,detail,لا يمكن نقل أصل مستبعد,msg_لا_يمكن_نقل_أصل_مستبعد
backend/routers/finance/assets.py,900,detail,الفرع المصدر والوجهة متطابقان,msg_الفرع_المصدر_والوجهة_متطابقان
backend/routers/finance/assets.py,906,detail,لم يتم تعيين حساب بين الفروع (acc_map_intercompany),msg_لم_يتم_تعيين_حساب_بين_الفروع_acc_map_intercompany
backend/routers/finance/assets.py,986,detail,الأصل غير موجود أو مستبعد,msg_الأصل_غير_موجود_أو_مستبعد
backend/routers/finance/assets.py,996,message,لا يوجد فرق في القيمة,msg_لا_يوجد_فرق_في_القيمة
backend/routers/finance/assets.py,1003,detail,لم يتم تعيين حساب احتياطي إعادة التقييم في الإعدادات,msg_لم_يتم_تعيين_حساب_احتياطي_إعادة_التقييم_في_الإعدادات
backend/routers/finance/assets.py,1005,detail,لم يتم تعيين حساب خسائر الأصول في الإعدادات,msg_لم_يتم_تعيين_حساب_خسائر_الأصول_في_الإعدادات
backend/routers/finance/assets.py,1232,message,QR/Barcode updated,msg_qr_barcode_updated
backend/routers/finance/assets.py,1344,message,تم إجراء اختبار الانخفاض,msg_تم_إجراء_اختبار_الانخفاض
backend/routers/finance/accounting.py,330,detail,حدث خطأ أثناء جلب شجرة الحسابات,msg_حدث_خطأ_أثناء_جلب_شجرة_الحسابات
backend/routers/finance/accounting.py,348,detail,رقم الحساب موجود مسبقاً,msg_رقم_الحساب_موجود_مسبقاً
backend/routers/finance/accounting.py,354,detail,كود الحساب موجود مسبقاً,msg_كود_الحساب_موجود_مسبقاً
backend/routers/finance/accounting.py,383,message,تم إنشاء الحساب بنجاح,msg_تم_إنشاء_الحساب_بنجاح
backend/routers/finance/accounting.py,413,detail,لا يمكن حذف الحساب لأنه يحتوي على حسابات فرعية,msg_لا_يمكن_حذف_الحساب_لأنه_يحتوي_على_حسابات_فرعية
backend/routers/finance/accounting.py,418,detail,لا يمكن حذف الحساب لأنه يحتوي على قيود محاسبية مسجلة,msg_لا_يمكن_حذف_الحساب_لأنه_يحتوي_على_قيود_محاسبية_مسجلة
backend/routers/finance/accounting.py,423,detail,لا يمكن حذف الحساب لأنه مرتبط بحساب خزينة,msg_لا_يمكن_حذف_الحساب_لأنه_مرتبط_بحساب_خزينة
backend/routers/finance/accounting.py,428,detail,لا يمكن حذف الحساب لأنه مستخدم في الميزانيات,msg_لا_يمكن_حذف_الحساب_لأنه_مستخدم_في_الميزانيات
backend/routers/finance/accounting.py,433,detail,لا يمكن حذف الحساب لأنه معين كحساب افتراضي في الإعدادات,msg_لا_يمكن_حذف_الحساب_لأنه_معين_كحساب_افتراضي_في_الإعدادات
backend/routers/finance/accounting.py,438,detail,لا يمكن حذف الحساب لأن رصيده غير صفري,msg_لا_يمكن_حذف_الحساب_لأن_رصيده_غير_صفري
backend/routers/finance/accounting.py,458,message,تم حذف الحساب بنجاح,msg_تم_حذف_الحساب_بنجاح
backend/routers/finance/accounting.py,527,message,تم تحديث الحساب بنجاح,msg_تم_تحديث_الحساب_بنجاح
backend/routers/finance/accounting.py,571,message,قيد موجود مسبقاً (مفتاح تكرار),msg_قيد_موجود_مسبقاً_مفتاح_تكرار
backend/routers/finance/accounting.py,765,detail,القيد غير موجود,msg_القيد_غير_موجود
backend/routers/finance/accounting.py,905,message,تم ترحيل القيد بنجاح,msg_تم_ترحيل_القيد_بنجاح
backend/routers/finance/accounting.py,937,detail,القيد ملغى بالفعل,msg_القيد_ملغى_بالفعل
backend/routers/finance/accounting.py,946,detail,القيد لا يحتوي على أسطر,msg_القيد_لا_يحتوي_على_أسطر
backend/routers/finance/accounting.py,997,message,تم إلغاء القيد بنجاح وإنشاء قيد عكسي,msg_تم_إلغاء_القيد_بنجاح_وإنشاء_قيد_عكسي
backend/routers/finance/accounting.py,1253,detail,لم يتم العثور على حساب الأرباح المبقاة. يرجى تحديده يدوياً,msg_لم_يتم_العثور_على_حساب_الأرباح_المبقاة_يرجى_تحديده_يدوياً
backend/routers/finance/accounting.py,1286,detail,لا توجد حركات إيرادات أو مصاريف لهذه السنة المالية,msg_لا_توجد_حركات_إيرادات_أو_مصاريف_لهذه_السنة_المالية
backend/routers/finance/accounting.py,1533,detail,الفترة المحاسبية غير موجودة,msg_الفترة_المحاسبية_غير_موجودة
backend/routers/finance/accounting.py,1542,detail,لا يمكن فتح فترة في سنة مالية مقفلة. افتح السنة أولاً,msg_لا_يمكن_فتح_فترة_في_سنة_مالية_مقفلة_افتح_السنة_أولاً
backend/routers/finance/accounting.py,1640,detail,يجب إضافة سطرين على الأقل,msg_يجب_إضافة_سطرين_على_الأقل
backend/routers/finance/accounting.py,1694,message,تم إنشاء القالب بنجاح,msg_تم_إنشاء_القالب_بنجاح
backend/routers/finance/accounting.py,1775,message,تم تعديل القالب بنجاح,msg_تم_تعديل_القالب_بنجاح
backend/routers/finance/accounting.py,1802,message,تم حذف القالب بنجاح,msg_تم_حذف_القالب_بنجاح
backend/routers/finance/accounting.py,1827,detail,القالب لا يحتوي على بنود,msg_القالب_لا_يحتوي_على_بنود
backend/routers/finance/accounting.py,1832,message,تم توليد القيد بنجاح,msg_تم_توليد_القيد_بنجاح
backend/routers/finance/accounting.py,2018,detail,لا توجد أرصدة لحفظها,msg_لا_توجد_أرصدة_لحفظها
backend/routers/finance/accounting.py,2070,detail,لا يوجد حساب حقوق ملكية لتعويض فرق الأرصدة الافتتاحية,msg_لا_يوجد_حساب_حقوق_ملكية_لتعويض_فرق_الأرصدة_الافتتاحية
backend/routers/finance/accounting.py,2106,message,تم حفظ الأرصدة الافتتاحية بنجاح,msg_تم_حفظ_الأرصدة_الافتتاحية_بنجاح
backend/routers/finance/accounting.py,2217,detail,لم يتم العثور على حساب الأرباح المبقاة,msg_لم_يتم_العثور_على_حساب_الأرباح_المبقاة
backend/routers/finance/accounting.py,2413,detail,لم يتم تعيين حسابات الديون المعدومة في الإعدادات,msg_لم_يتم_تعيين_حسابات_الديون_المعدومة_في_الإعدادات
backend/routers/finance/accounting.py,2475,detail,لم يتم تعيين حسابات الإجازات في الإعدادات,msg_لم_يتم_تعيين_حسابات_الإجازات_في_الإعدادات
backend/routers/finance/accounting.py,2546,detail,لم يتم العثور على حسابات فروقات العملة غير المحققة,msg_لم_يتم_العثور_على_حسابات_فروقات_العملة_غير_المحققة
backend/routers/finance/accounting.py,2565,message,لا توجد أرصدة بهذه العملة,msg_لا_توجد_أرصدة_بهذه_العملة
backend/routers/finance/intercompany.py,40,detail,رمز الشركة غير صالح,msg_رمز_الشركة_غير_صالح
backend/routers/finance/intercompany.py,125,message,تم إنشاء المعاملة بين الشركات,msg_تم_إنشاء_المعاملة_بين_الشركات
backend/routers/finance/intercompany.py,193,message,تمت معالجة المعاملة بنجاح,msg_تمت_معالجة_المعاملة_بنجاح
backend/routers/finance/intercompany.py,328,message,تم إنشاء جدول الاعتراف بالإيرادات,msg_تم_إنشاء_جدول_الاعتراف_بالإيرادات
backend/routers/sales/cpq.py,54,detail,Configuration not found,msg_configuration_not_found
backend/routers/sales/cpq.py,220,detail,Quote not found,msg_quote_not_found
backend/routers/sales/cpq.py,291,detail,Quote already converted,msg_quote_already_converted
backend/routers/sales/invoices.py,780,detail,الفاتورة ملغاة بالفعل,msg_الفاتورة_ملغاة_بالفعل
backend/routers/sales/invoices.py,782,detail,لا يمكن إلغاء فاتورة تم السداد عليها. قم بإنشاء مرتجع بدلاً من ذلك,msg_لا_يمكن_إلغاء_فاتورة_تم_السداد_عليها_قم_بإنشاء_مرتجع_بدلاً_من_ذلك
backend/routers/sales/invoices.py,786,detail,سعر الصرف غير صالح,msg_سعر_الصرف_غير_صالح
backend/routers/sales/invoices.py,861,message,تم إلغاء الفاتورة وعكس جميع القيود بنجاح,msg_تم_إلغاء_الفاتورة_وعكس_جميع_القيود_بنجاح
backend/routers/sales/orders.py,101,detail,عرض السعر غير موجود,msg_عرض_السعر_غير_موجود
backend/routers/sales/sales_improvements.py,37,detail,Quotation not found,msg_quotation_not_found
backend/routers/sales/sales_improvements.py,39,detail,Already converted,msg_already_converted
backend/routers/sales/sales_improvements.py,87,message,Quotation converted to order,msg_quotation_converted_to_order
backend/routers/sales/sales_improvements.py,235,detail,Invoice not found,msg_invoice_not_found
backend/routers/sales/sales_improvements.py,239,detail,No salesperson assigned,msg_no_salesperson_assigned
backend/routers/sales/sales_improvements.py,314,detail,لم يتم تحديد عمولات للصرف,msg_لم_يتم_تحديد_عمولات_للصرف
backend/routers/sales/sales_improvements.py,324,detail,لا توجد عمولات معلقة بالأرقام المحددة,msg_لا_توجد_عمولات_معلقة_بالأرقام_المحددة
backend/routers/sales/sales_improvements.py,405,detail,No lines specified,msg_no_lines_specified
backend/routers/sales/sales_improvements.py,462,detail,Customer not found,msg_customer_not_found
backend/routers/sales/sales_improvements.py,495,message,Credit limit updated,msg_credit_limit_updated
backend/routers/sales/sales_improvements.py,521,message,Approved,approved
backend/routers/sales/customers.py,109,detail,لا يمكنك الوصول لبيانات عميل خارج فروعك,msg_لا_يمكنك_الوصول_لبيانات_عميل_خارج_فروعك
backend/routers/sales/customers.py,231,detail,لا يمكنك تعديل عميل خارج فروعك,msg_لا_يمكنك_تعديل_عميل_خارج_فروعك
backend/routers/sales/customers.py,423,detail,لا يمكن حذف المجموعة لأنها مرتبطة بعملاء,msg_لا_يمكن_حذف_المجموعة_لأنها_مرتبطة_بعملاء
backend/routers/sales/credit_notes.py,192,detail,يجب ربط الإشعار بفاتورة مبيعات,msg_يجب_ربط_الإشعار_بفاتورة_مبيعات
backend/routers/sales/credit_notes.py,280,detail,إعدادات الحسابات غير مكتملة (AR / Sales Revenue),msg_إعدادات_الحسابات_غير_مكتملة_ar_sales_revenue
backend/routers/sales/vouchers.py,76,detail,مبلغ التخصيص يجب أن يكون أكبر من صفر,msg_مبلغ_التخصيص_يجب_أن_يكون_أكبر_من_صفر
backend/routers/sales/vouchers.py,560,detail,Receipt not found,msg_receipt_not_found
backend/routers/sales/returns.py,68,detail,المرتجع غير موجود,msg_المرتجع_غير_موجود
backend/routers/sales/returns.py,236,detail,المرتجع غير موجود أو تم اعتماده مسبقاً,msg_المرتجع_غير_موجود_أو_تم_اعتماده_مسبقاً
backend/routers/sales/returns.py,504,message,تم اعتماد المرتجع بنجاح وتحديث المخزون والقيود المحاسبية,msg_تم_اعتماد_المرتجع_بنجاح_وتحديث_المخزون_والقيود_المحاسبية
backend/routers/hr/self_service.py,58,detail,User is not linked to an employee record,msg_user_is_not_linked_to_an_employee_record
backend/routers/hr/self_service.py,86,message,No employee record linked to this user,msg_no_employee_record_linked_to_this_user
backend/routers/hr/self_service.py,128,detail,No updatable fields provided,msg_no_updatable_fields_provided
backend/routers/hr/self_service.py,150,message,Profile updated,msg_profile_updated
backend/routers/hr/self_service.py,222,detail,Payslip not found,msg_payslip_not_found
backend/routers/hr/self_service.py,300,detail,تاريخ البداية لا يمكن أن يكون بعد تاريخ النهاية,msg_تاريخ_البداية_لا_يمكن_أن_يكون_بعد_تاريخ_النهاية
backend/routers/hr/self_service.py,311,detail,يوجد طلب إجازة متداخل مع هذه الفترة,msg_يوجد_طلب_إجازة_متداخل_مع_هذه_الفترة
backend/routers/hr/self_service.py,507,detail,Leave request not found,msg_leave_request_not_found
backend/routers/hr/self_service.py,545,message,Leave request approved,msg_leave_request_approved
backend/routers/hr/self_service.py,614,message,Leave request rejected,msg_leave_request_rejected
backend/routers/hr/core.py,90,detail,Unauthorized access to this branch,msg_unauthorized_access_to_this_branch
backend/routers/hr/core.py,175,detail,Username already exists,msg_username_already_exists
backend/routers/hr/core.py,335,message,Success,success
backend/routers/hr/core.py,358,detail,Employee not found,msg_employee_not_found
backend/routers/hr/core.py,471,message,Updated successfully,msg_updated_successfully
backend/routers/hr/core.py,525,detail,Payroll period not found,msg_payroll_period_not_found
backend/routers/hr/core.py,559,message,Created successfully,msg_created_successfully
backend/routers/hr/core.py,694,detail,Invalid loan status,msg_invalid_loan_status
backend/routers/hr/core.py,755,detail,Period not found,msg_period_not_found
backend/routers/hr/core.py,757,detail,Cannot generate payroll for non-draft period,msg_cannot_generate_payroll_for_non_draft_period
backend/routers/hr/core.py,907,detail,Invalid period status,msg_invalid_period_status
backend/routers/hr/core.py,947,detail,No payroll calculated to post,msg_no_payroll_calculated_to_post
backend/routers/hr/core.py,1137,message,Payroll posted successfully,msg_payroll_posted_successfully
backend/routers/hr/core.py,1167,message,Department created,msg_department_created
backend/routers/hr/core.py,1183,detail,Cannot delete department. It is assigned to employees.,msg_cannot_delete_department_it_is_assigned_to_employees
backend/routers/hr/core.py,1191,message,Department deleted,msg_department_deleted
backend/routers/hr/core.py,1237,message,Position created,msg_position_created
backend/routers/hr/core.py,1253,detail,Cannot delete position. It is assigned to employees.,msg_cannot_delete_position_it_is_assigned_to_employees
backend/routers/hr/core.py,1261,message,Position deleted,msg_position_deleted
backend/routers/hr/core.py,1285,detail,السجلات الوظيفية غير مرتبطة بهذا المستخدم,msg_السجلات_الوظيفية_غير_مرتبطة_بهذا_المستخدم
backend/routers/hr/core.py,1289,detail,الموظف غير نشط,msg_الموظف_غير_نشط
backend/routers/hr/core.py,1319,detail,You are already checked in,msg_you_are_already_checked_in
backend/routers/hr/core.py,1328,detail,تم تجاوز الحد الأقصى لتسجيلات الحضور لهذا اليوم (3 مرات),msg_تم_تجاوز_الحد_الأقصى_لتسجيلات_الحضور_لهذا_اليوم_3_مرات
backend/routers/hr/core.py,1388,detail,No active check-in found for today,msg_no_active_check_in_found_for_today
backend/routers/hr/core.py,1435,message,User not linked to employee,msg_user_not_linked_to_employee
backend/routers/hr/core.py,1526,detail,User is not linked to an employee,msg_user_is_not_linked_to_an_employee
backend/routers/hr/core.py,1534,detail,Not authorized to request leave for others,msg_not_authorized_to_request_leave_for_others
backend/routers/hr/core.py,1746,message,Status updated,msg_status_updated
backend/routers/hr/core.py,1778,detail,تاريخ التعيين غير محدد للموظف,msg_تاريخ_التعيين_غير_محدد_للموظف
backend/routers/hr/core.py,1786,detail,تاريخ الإنهاء قبل تاريخ التعيين,msg_تاريخ_الإنهاء_قبل_تاريخ_التعيين
backend/routers/hr/core.py,1985,detail,Payslip already exists for this period,msg_payslip_already_exists_for_this_period
backend/routers/hr/core.py,2052,message,Payslip generated successfully,msg_payslip_generated_successfully
backend/routers/hr/core.py,2152,message,Updated,updated
backend/routers/hr/core.py,2221,message,Stage updated,msg_stage_updated
backend/routers/hr/core.py,2240,detail,Unauthorized access to this employee,msg_unauthorized_access_to_this_employee
backend/routers/hr/performance.py,47,detail,Period end must be after period start,msg_period_end_must_be_after_period_start
backend/routers/hr/performance.py,65,message,Review cycle created,msg_review_cycle_created
backend/routers/hr/performance.py,71,detail,Failed to create review cycle,msg_failed_to_create_review_cycle
backend/routers/hr/performance.py,141,detail,Cycle not found,msg_cycle_not_found
